date,close,company,ticker
2019-01-02,49.38722229003906,Gerresheimer,GXI.DE
2019-01-03,47.4190559387207,Gerresheimer,GXI.DE
2019-01-04,49.02104187011719,Gerresheimer,GXI.DE
2019-01-07,51.49270248413086,Gerresheimer,GXI.DE
2019-01-08,53.82703399658203,Gerresheimer,GXI.DE
2019-01-09,54.101661682128906,Gerresheimer,GXI.DE
2019-01-10,54.33052062988281,Gerresheimer,GXI.DE
2019-01-11,54.37628936767578,Gerresheimer,GXI.DE
2019-01-14,54.46782684326172,Gerresheimer,GXI.DE
2019-01-15,54.78822326660156,Gerresheimer,GXI.DE
2019-01-16,55.42902755737305,Gerresheimer,GXI.DE
2019-01-17,54.78822326660156,Gerresheimer,GXI.DE
2019-01-18,55.29171371459961,Gerresheimer,GXI.DE
2019-01-21,55.65788269042969,Gerresheimer,GXI.DE
2019-01-22,55.062862396240234,Gerresheimer,GXI.DE
2019-01-23,55.1086311340332,Gerresheimer,GXI.DE
2019-01-24,55.337486267089844,Gerresheimer,GXI.DE
2019-01-25,54.9713134765625,Gerresheimer,GXI.DE
2019-01-28,55.70365524291992,Gerresheimer,GXI.DE
2019-01-29,55.245941162109375,Gerresheimer,GXI.DE
2019-01-30,54.51359939575195,Gerresheimer,GXI.DE
2019-01-31,54.101661682128906,Gerresheimer,GXI.DE
2019-02-01,52.72852325439453,Gerresheimer,GXI.DE
2019-02-04,52.91160583496094,Gerresheimer,GXI.DE
2019-02-05,53.82703399658203,Gerresheimer,GXI.DE
2019-02-06,53.598175048828125,Gerresheimer,GXI.DE
2019-02-07,53.41508865356445,Gerresheimer,GXI.DE
2019-02-08,53.09469223022461,Gerresheimer,GXI.DE
2019-02-11,51.95041275024414,Gerresheimer,GXI.DE
2019-02-12,53.18623352050781,Gerresheimer,GXI.DE
2019-02-13,53.09469223022461,Gerresheimer,GXI.DE
2019-02-14,58.17530059814453,Gerresheimer,GXI.DE
2019-02-15,56.939483642578125,Gerresheimer,GXI.DE
2019-02-18,56.75639724731445,Gerresheimer,GXI.DE
2019-02-19,57.07678985595703,Gerresheimer,GXI.DE
2019-02-20,59.090736389160156,Gerresheimer,GXI.DE
2019-02-21,62.24894714355469,Gerresheimer,GXI.DE
2019-02-22,63.25592803955078,Gerresheimer,GXI.DE
2019-02-25,62.61512756347656,Gerresheimer,GXI.DE
2019-02-26,62.20317459106445,Gerresheimer,GXI.DE
2019-02-27,61.928550720214844,Gerresheimer,GXI.DE
2019-02-28,61.79123306274414,Gerresheimer,GXI.DE
2019-03-01,62.20317459106445,Gerresheimer,GXI.DE
2019-03-04,63.16438293457031,Gerresheimer,GXI.DE
2019-03-05,63.75940704345703,Gerresheimer,GXI.DE
2019-03-06,62.88975143432617,Gerresheimer,GXI.DE
2019-03-07,61.97431945800781,Gerresheimer,GXI.DE
2019-03-08,60.875816345214844,Gerresheimer,GXI.DE
2019-03-11,60.4638786315918,Gerresheimer,GXI.DE
2019-03-12,60.83003616333008,Gerresheimer,GXI.DE
2019-03-13,61.19620895385742,Gerresheimer,GXI.DE
2019-03-14,62.06587219238281,Gerresheimer,GXI.DE
2019-03-15,62.157405853271484,Gerresheimer,GXI.DE
2019-03-18,61.79123306274414,Gerresheimer,GXI.DE
2019-03-19,62.11164093017578,Gerresheimer,GXI.DE
2019-03-20,63.43899917602539,Gerresheimer,GXI.DE
2019-03-21,62.935516357421875,Gerresheimer,GXI.DE
2019-03-22,61.608158111572266,Gerresheimer,GXI.DE
2019-03-25,61.42506408691406,Gerresheimer,GXI.DE
2019-03-26,62.752437591552734,Gerresheimer,GXI.DE
2019-03-27,61.79123306274414,Gerresheimer,GXI.DE
2019-03-28,61.69969940185547,Gerresheimer,GXI.DE
2019-03-29,61.33352279663086,Gerresheimer,GXI.DE
2019-04-01,61.837013244628906,Gerresheimer,GXI.DE
2019-04-02,62.84397506713867,Gerresheimer,GXI.DE
2019-04-03,63.25592803955078,Gerresheimer,GXI.DE
2019-04-04,63.16438293457031,Gerresheimer,GXI.DE
2019-04-05,63.6678581237793,Gerresheimer,GXI.DE
2019-04-08,63.02705383300781,Gerresheimer,GXI.DE
2019-04-09,63.94248580932617,Gerresheimer,GXI.DE
2019-04-10,64.35443878173828,Gerresheimer,GXI.DE
2019-04-11,64.40019989013672,Gerresheimer,GXI.DE
2019-04-12,63.25592803955078,Gerresheimer,GXI.DE
2019-04-15,62.24894714355469,Gerresheimer,GXI.DE
2019-04-16,62.752437591552734,Gerresheimer,GXI.DE
2019-04-17,60.3265495300293,Gerresheimer,GXI.DE
2019-04-18,60.4638786315918,Gerresheimer,GXI.DE
2019-04-23,62.29472351074219,Gerresheimer,GXI.DE
2019-04-24,61.653926849365234,Gerresheimer,GXI.DE
2019-04-25,60.96735382080078,Gerresheimer,GXI.DE
2019-04-26,61.10467529296875,Gerresheimer,GXI.DE
2019-04-29,61.19620895385742,Gerresheimer,GXI.DE
2019-04-30,61.33352279663086,Gerresheimer,GXI.DE
2019-05-02,62.06587219238281,Gerresheimer,GXI.DE
2019-05-03,62.88975143432617,Gerresheimer,GXI.DE
2019-05-06,62.88975143432617,Gerresheimer,GXI.DE
2019-05-07,62.752437591552734,Gerresheimer,GXI.DE
2019-05-08,63.16438293457031,Gerresheimer,GXI.DE
2019-05-09,62.29472351074219,Gerresheimer,GXI.DE
2019-05-10,63.11860656738281,Gerresheimer,GXI.DE
2019-05-13,62.477813720703125,Gerresheimer,GXI.DE
2019-05-14,63.34745788574219,Gerresheimer,GXI.DE
2019-05-15,62.43202590942383,Gerresheimer,GXI.DE
2019-05-16,63.6678581237793,Gerresheimer,GXI.DE
2019-05-17,62.935516357421875,Gerresheimer,GXI.DE
2019-05-20,62.935516357421875,Gerresheimer,GXI.DE
2019-05-21,62.11164093017578,Gerresheimer,GXI.DE
2019-05-22,62.386268615722656,Gerresheimer,GXI.DE
2019-05-23,60.69273376464844,Gerresheimer,GXI.DE
2019-05-24,60.4638786315918,Gerresheimer,GXI.DE
2019-05-27,60.235015869140625,Gerresheimer,GXI.DE
2019-05-28,60.4638786315918,Gerresheimer,GXI.DE
2019-05-29,59.45690155029297,Gerresheimer,GXI.DE
2019-05-30,59.18227767944336,Gerresheimer,GXI.DE
2019-05-31,58.40415954589844,Gerresheimer,GXI.DE
2019-06-03,58.266849517822266,Gerresheimer,GXI.DE
2019-06-04,58.312618255615234,Gerresheimer,GXI.DE
2019-06-05,58.40415954589844,Gerresheimer,GXI.DE
2019-06-06,57.946449279785156,Gerresheimer,GXI.DE
2019-06-07,59.15852355957031,Gerresheimer,GXI.DE
2019-06-11,59.85779571533203,Gerresheimer,GXI.DE
2019-06-12,60.27736282348633,Gerresheimer,GXI.DE
2019-06-13,60.230743408203125,Gerresheimer,GXI.DE
2019-06-14,59.3916130065918,Gerresheimer,GXI.DE
2019-06-17,59.15852355957031,Gerresheimer,GXI.DE
2019-06-18,60.090885162353516,Gerresheimer,GXI.DE
2019-06-19,60.696922302246094,Gerresheimer,GXI.DE
2019-06-20,61.20973205566406,Gerresheimer,GXI.DE
2019-06-21,61.30295944213867,Gerresheimer,GXI.DE
2019-06-24,60.55706787109375,Gerresheimer,GXI.DE
2019-06-25,60.37059783935547,Gerresheimer,GXI.DE
2019-06-26,59.438228607177734,Gerresheimer,GXI.DE
2019-06-27,58.832191467285156,Gerresheimer,GXI.DE
2019-06-28,60.37059783935547,Gerresheimer,GXI.DE
2019-07-01,62.00223922729492,Gerresheimer,GXI.DE
2019-07-02,61.44281005859375,Gerresheimer,GXI.DE
2019-07-03,61.44281005859375,Gerresheimer,GXI.DE
2019-07-04,61.25634002685547,Gerresheimer,GXI.DE
2019-07-05,60.97663497924805,Gerresheimer,GXI.DE
2019-07-08,60.60369110107422,Gerresheimer,GXI.DE
2019-07-09,60.696922302246094,Gerresheimer,GXI.DE
2019-07-10,60.65030288696289,Gerresheimer,GXI.DE
2019-07-11,68.9949722290039,Gerresheimer,GXI.DE
2019-07-12,68.66863250732422,Gerresheimer,GXI.DE
2019-07-15,68.52877807617188,Gerresheimer,GXI.DE
2019-07-16,68.8084945678711,Gerresheimer,GXI.DE
2019-07-17,67.6430435180664,Gerresheimer,GXI.DE
2019-07-18,67.45655822753906,Gerresheimer,GXI.DE
2019-07-19,67.78288269042969,Gerresheimer,GXI.DE
2019-07-22,67.54979705810547,Gerresheimer,GXI.DE
2019-07-23,67.6430435180664,Gerresheimer,GXI.DE
2019-07-24,67.92274475097656,Gerresheimer,GXI.DE
2019-07-25,67.82951354980469,Gerresheimer,GXI.DE
2019-07-26,67.40995025634766,Gerresheimer,GXI.DE
2019-07-29,66.99039459228516,Gerresheimer,GXI.DE
2019-07-30,65.96479034423828,Gerresheimer,GXI.DE
2019-07-31,66.10462951660156,Gerresheimer,GXI.DE
2019-08-01,66.1512451171875,Gerresheimer,GXI.DE
2019-08-02,64.7527084350586,Gerresheimer,GXI.DE
2019-08-05,65.07904052734375,Gerresheimer,GXI.DE
2019-08-06,64.19327545166016,Gerresheimer,GXI.DE
2019-08-07,63.4473991394043,Gerresheimer,GXI.DE
2019-08-08,64.19327545166016,Gerresheimer,GXI.DE
2019-08-09,64.61284637451172,Gerresheimer,GXI.DE
2019-08-12,64.3331527709961,Gerresheimer,GXI.DE
2019-08-13,63.68049240112305,Gerresheimer,GXI.DE
2019-08-14,62.32855987548828,Gerresheimer,GXI.DE
2019-08-15,60.696922302246094,Gerresheimer,GXI.DE
2019-08-16,61.95560836791992,Gerresheimer,GXI.DE
2019-08-19,62.841365814208984,Gerresheimer,GXI.DE
2019-08-20,62.0954704284668,Gerresheimer,GXI.DE
2019-08-21,63.21431350708008,Gerresheimer,GXI.DE
2019-08-22,62.14208984375,Gerresheimer,GXI.DE
2019-08-23,62.04885482788086,Gerresheimer,GXI.DE
2019-08-26,61.675907135009766,Gerresheimer,GXI.DE
2019-08-27,61.909000396728516,Gerresheimer,GXI.DE
2019-08-28,61.62928771972656,Gerresheimer,GXI.DE
2019-08-29,62.23533248901367,Gerresheimer,GXI.DE
2019-08-30,64.0068130493164,Gerresheimer,GXI.DE
